2,1747
3,1754.16
5,1698.82
6,1762.52
7,1695.19
8,1806.01
12,1735.29
14,1728.45
15,1691.68
16,1715.82
17,1751.27
20,1724.05
21,1738.91
23,1761.95
24,1767.83
25,1774.33
26,1784.87
27,1814.39
30,1789.59
32,1761.72
33,1775.95
35,1760.17
38,1697.39
40,1699.81
41,1702.12
43,1799.31
47,1730.34
48,1688.06
49,1664.13
50,1653.61
51,1629.33
52,1660.97
54,1654.21
56,1639.62
57,1654.86
58,1698.78
59,1715.61
61,1744.13
63,1763.89
64,1790.06
66,1769.14
68,1758.8
70,1762.89
71,1768.7
74,1769.8
78,1704.41
80,1785.86
83,1786.21
85,1767.04
86,1775.77
87,1838.86
91,1745.47
92,1758.37
93,1769.51
94,1773.33
97,1721.13
103,1658.26
104,1715.89
105,1731.37
108,1624.45
109,1700.94
111,1704.42
115,1673.28
117,1595.28
118,1738.24
123,1660.48
125,1658.19
127,1657.33
132,1649.1
133,1652.33
135,1613.57
136,1651.88
137,1679.56
138,1734.36
142,1633.02
143,1654.99
144,1659.53
146,1653.7
147,1678.85
149,1708.96
150,1736.73
151,1795.86
156,1720.69
157,1749.06
164,1639.09
165,1668.22
166,1670.11
168,1716.98
169,1728.28
170,1754
171,1807.69
173,1814.11
175,1821.44
177,1843.27
183,1689.15
185,1679.06
189,1588.95
190,1586.6
191,1553.32
192,1540.84
193,1530.96
194,1499.37
195,1502.15
196,1549.2
197,1640.43
200,1662.76
201,1670.09
202,1675.69
203,1713.59
204,1721.87
206,1729.28
208,1664.27
209,1688.8
210,1696.2
211,1700.27
216,1672.57
217,1696.66
218,1707.15
221,1768.83
222,1794.79
223,1814.3
225,1789.23
226,1789.31
227,1852.28
228,1903.59
230,1836.83
231,1876.93
233,1914.09
235,1885
238,1847.17
240,1844.57
242,1760.28
248,1697.19
250,1705.19
254,1651.19
256,1647.26
258,1650.69
259,1665.44
260,1701.66
269,1632.14
270,1639.34
271,1642.41
272,1668.46
273,1678.97
275,1636
277,1626.32
278,1682.65
279,1689.76
280,1693.81
284,1664.26
285,1668.06
286,1685.97
288,1683.62
289,1686.85
293,1620.82
294,1695.5
295,1725.49
297,1743.43
298,1789.67
301,1685.28
302,1707.56
305,1730.23
306,1772.39
311,1741.03
312,1760.75
313,1779.71
314,1833.57
315,1845.11
317,1836.82
323,1709.09
324,1726.6
325,1769.32
326,1776.05
327,1789.14
329,1811.18
331,1843.88
332,1853.56
338,1762.74
339,1765.06
340,1779.86
343,1744.7
344,1747.35
345,1771.79
346,1788.5
349,1734.59
351,1793.96
352,1836.5
353,1843.48
356,1826.12
359,1745.26
363,1637.91
365,1592.3
366,1614.74
367,1654.75
371,1692.95
372,1701.85
374,1683.75
375,1707.88
376,1709.7
377,1734.47
380,1643.93
381,1693.31
382,1758.49
383,1772.69
384,1787.4
385,1788.97
389,1662.33
392,1647.79
393,1662.74
395,1597.91
396,1662.51
399,1660.14
401,1686.94
406,1641.3
408,1643.39
409,1655.75
412,1638.67
414,1637.06
415,1689.31
416,1704.85
417,1739.92
418,1833.02
419,1839.72
422,1791.25
423,1825.55
427,1758.08
428,1827.86
431,1771.43
432,1775.88
434,1799.86
436,1728.43
437,1766.39
439,1755.29
440,1757.76
442,1744.16
444,1736.98
445,1772.01
448,1792.52
449,1805.62
452,1711.33
454,1714.13
457,1711.77
465,1614.46
467,1597.49
468,1614.99
469,1631.7
470,1658.27
471,1662.1
472,1663.37
473,1710.49
474,1728.91
475,1748.71
477,1753.93
480,1692.35
482,1683.18
483,1684.5
486,1635.14
488,1665.5
489,1682.81
490,1684.82
491,1706.3
493,1759.16
494,1760.35
495,1800.95
499,1728.54
502,1719.92
507,1773.39
508,1787.47
510,1728.9
511,1745.63
513,1735.71
514,1750.23
517,1744.46
518,1779.95
519,1787.43
520,1814.06
521,1816.89
522,1824.1
525,1755.5
526,1769.21
529,1767.8
530,1823.14
533,1774.78
536,1729.16
537,1764.5
539,1790.63
542,1740.92
543,1757.2
545,1771.61
548,1716.09
552,1634.07
556,1610.98
558,1620.46
559,1637.18
560,1642.39
562,1621.75
563,1632.04
564,1687.67
568,1575.54
569,1617.62
570,1669.83
572,1654.69
574,1642.81
575,1646.17
576,1675.11
577,1714.93
579,1718.07
580,1730.38
581,1791.25
583,1791.49
584,1796.49
590,1637.85
595,1611.03
598,1585.39
599,1606.66
600,1648.71
602,1653.21
606,1665.36
607,1697.73
609,1745.8
613,1745.29
615,1736.22
617,1718.72
623,1585.07
624,1597.26
626,1590.05
629,1619.02
630,1622.95
632,1599.89
633,1621.78
635,1637.71
637,1696.26
638,1706.34
642,1690.01
644,1696.46
645,1705.37
646,1733.12
649,1725.16
650,1797.14
651,1863.62
652,1908.15
655,1854.35
658,1828.2
660,1823.02
661,1831.5
662,1857.96
668,1800.51
670,1795.84
674,1751.24
677,1671.27
678,1714.88
682,1691.08
683,1710.3
686,1715.33
689,1664.24
690,1683.8
692,1647.95
693,1659.32
695,1649.33
696,1658.07
698,1668.08
699,1791.84
702,1795.92
703,1810.13
705,1773.62
706,1811.34
708,1789.13
710,1778.78
712,1792.6
713,1802.52
715,1806.44
716,1808.1
718,1783.5
719,1784.78
721,1769.86
722,1797.32
724,1811.13
725,1816.83
726,1861.75
732,1741.92
733,1825.45
738,1743.34
745,1634.32
746,1636.79
747,1674.16
748,1716.62
751,1720.88
753,1708.05
756,1632.14
757,1661.85
758,1664.79
759,1673.32
762,1701.73
765,1674.35
766,1747.7
767,1757.13
769,1755.7
770,1801.72
772,1785.27
776,1717.55
778,1694.34
779,1708.86
781,1754.16
782,1774.17
784,1771.4
785,1778.75
786,1795.99
788,1769.55
789,1809.56
797,1616.11
799,1601.61
800,1617.44
803,1595.25
804,1612.77
805,1664.76
806,1716.48
808,1681.37
809,1709.26
810,1711.25
812,1727.26
815,1610.4
816,1657.77
817,1682.12
819,1671.86
823,1642.75
824,1643.88
825,1649.03
827,1694.31
828,1700.69
831,1681.09
834,1667.54
835,1675.63
837,1640.83
838,1683.07
845,1624.1
846,1630.77
848,1640.94
850,1659.81
853,1667.96
856,1679.89
858,1627.6
860,1584.22
861,1632.91
862,1730.3
865,1695.98
866,1719.71
867,1729.63
868,1758.62
870,1723.84
871,1797.23
874,1802.34
878,1765.56
879,1783.82
880,1806.15
881,1838.2
884,1732.71
886,1712.79
888,1743.65
889,1756.96
890,1765.8
892,1758.78
893,1761.43
894,1792.1
896,1755.07
899,1690.21
901,1681.26
902,1730.92
907,1742.37
908,1744.48
910,1724.85
911,1733.78
913,1718.27
914,1742.6
915,1776.74
917,1751.87
918,1760.73
919,1785.67
924,1772.32
925,1786.83
926,1813.54
930,1795.15
931,1814.05
932,1846.71
933,1885.13
934,1904.43
935,1913.6
936,1923.4
940,1855.01
941,1865.06
942,1878.97
944,1905.73
946,1929.54
949,1880.53
950,1903.65
956,1827.56
960,1805.43
961,1847.56
966,1780.89
967,1783.87
970,1742.54
971,1748.14
972,1749.94
973,1758.83
979,1571.04
980,1571.46
985,1552.88
986,1580.29
987,1605.77
991,1575.58
992,1610.42
993,1659.5
994,1681.21
995,1705.24
999,1648.92
1000,1650.2
1002,1672.99
1004,1727.15
1005,1811.15
1008,1789.3
1009,1836.27
1010,1845.36
1013,1812.13
1014,1868.63
1016,1882.93
1017,1914.52
1021,1820.81
1022,1833.99
1023,1836.19
1024,1846.75
1025,1886.64
1026,1905.12
1030,1854.02
1032,1853.9
1033,1857
1038,1849.13
1039,1851.04
1043,1839.72
1046,1822.61
1048,1839.57
1049,1866.92
1053,1843.23
1056,1834.55
1057,1845.51
1058,1847.74
1061,1884.97
1067,1718.98
1069,1640.24
1070,1671.37
1075,1583.96
1078,1567.73
1079,1580.25
1081,1639
1082,1765.28
1083,1827.3
1086,1787.17
1087,1799.36
1090,1763.61
1091,1782.61
1094,1734.91
1097,1699.84
1098,1732.64
1099,1778.92
1106,1538.37
1107,1552.25
1109,1614.48
1111,1484.23
1113,1545.42
1115,1458.36
1116,1503.1
1117,1535.65
1119,1576.95
1120,1592.37
1124,1562.12
1127,1558.13
1128,1616.48
1130,1625.58
1131,1638.69
1132,1646.12
1133,1663.07
1135,1607.85
1136,1641.65
1137,1680.93
1140,1655.5
1143,1648.2
1144,1662.51
1148,1647.89
1150,1628.87
1152,1619.4
1154,1659.57
1157,1661.04
1159,1616.03
1160,1741.75
1162,1787.16
1169,1595.73
1170,1675.58
1174,1549.1
1176,1567.67
1177,1581.09
1178,1635.52
1181,1609.65
1183,1617.64
1184,1655.69
1185,1736.83
1191,1677.8
1194,1594.36
1196,1588.58
1197,1632.27
1199,1574.68
1201,1569.08
1203,1517.93
1204,1520.54
1205,1576.91
1210,1524.26
1212,1555.04
1214,1576.41
1216,1576.36
1217,1585.66
1218,1636.08
1219,1638.99
1221,1721.34
1224,1715.16
1225,1772.23
1230,1652.02
1231,1736.88
1232,1763.67
1234,1690.09
1235,1702.44
1236,1737.32
1239,1631.6
1240,1633.22
1245,1589.69
1249,1552.79
1250,1561.81
1251,1601.96
1252,1629.39
1254,1689.3
1258,1728.66
1260,1772.12
1265,1797.18
1267,1780.53
1268,1794.6
1270,1796.06
1271,1796.69
1274,1758.01
1277,1795.02
1280,1819.2
1286,1705.13
1288,1685.79
1289,1691.34
1290,1716.03
1291,1723.62
1296,1662.83
1297,1674.45
1298,1728.31
1299,1733.63
1301,1702.61
1302,1717.13
1303,1731.18
1305,1690.27
1309,1658.27
1312,1611.71
1313,1624.69
1314,1667.4
1317,1625.1
1318,1633.45
1320,1586.15
1321,1590.93
1323,1627.97
1324,1633.84
1325,1636.78
1326,1643.7
1330,1533.74
1333,1491.85
1334,1494.02
1335,1551.42
1336,1562
1337,1604.69
1338,1614.25
1340,1630.47
1341,1642.43
1344,1575.61
1345,1576.24
1346,1590.24
1347,1617.04
1349,1624.81
1354,1635.39
1355,1652.47
1356,1667.52
1357,1675.13
1358,1707.43
1359,1730.26
1360,1732.27
1361,1848.29
1364,1738.33
1366,1666.35
1367,1735.43
1369,1721.2
1374,1713
1376,1721.59
1382,1668.33
1383,1675.26
1384,1687.96
1387,1637.48
1388,1642.63
1391,1656
1393,1708.01
1395,1627.43
1396,1654.39
1397,1702.46
1398,1756.85
1400,1720.95
1403,1706.87
1404,1711.9
1406,1715.63
1407,1739.87
1408,1802.86
1410,1805.18
1415,1693.18
1416,1704.55
1417,1734.91
1420,1679.42
1423,1731.31
1424,1746.99
1425,1766.1
1427,1696.71
1429,1666.93
1432,1610.1
1433,1637.85
1435,1637.95
1436,1690.34
1438,1655.88
1439,1692.73
1440,1725.79
1442,1731.7
1449,1669.32
1451,1667.55
1452,1735.07
1457,1661.41
1458,1680.86
1459,1682.8
1460,1698.36
1461,1703.84
1462,1710.46
1463,1725.91
1465,1747.85
1466,1776.82
1469,1706.88
1471,1687.4
1472,1698.06
1475,1654.45
1476,1657.44
1478,1691.4
1480,1696.97
1481,1790.27
1483,1825.12
1487,1671.38
1489,1707.57
1490,1738.72
1491,1759.88
1494,1750.09
1499,1644.67
1500,1654.96
1501,1659.09
1502,1661.34
1506,1587.07
1507,1647.32
1508,1685.41
1511,1695.29
1512,1717.85
1515,1693.83
1516,1706.86
1517,1730.81
1519,1738.33
1522,1717.56
1523,1781.76
1526,1767.47
1527,1813.91
1531,1780.28
1532,1792.91
1535,1739.69
1537,1692.57
1538,1711.43
1539,1740.42
1541,1745.14
1543,1760.34
1544,1774.03
1545,1783.64
1547,1739.74
1551,1719.45
1552,1732.01
1553,1815.82
1554,1820.44
1556,1780.63
1558,1791.07
1559,1828.78
1560,1836.86
1562,1840.09
1565,1806.6
1569,1717.16
1570,1728.71
1571,1733.42
1576,1748.15
1577,1837.45
1578,1852.46
1579,1871.34
1580,1882.61
1585,1859.69
1586,1873.13
1588,1865
1590,1863.1
1593,1752.49
1595,1715.86
1598,1671.3
1599,1688.17
1602,1687.76
1603,1747.66
1604,1872.63
1611,1727.4
1612,1759.3
1613,1765.43
1615,1760.42
1616,1767
1617,1771.28
1621,1746.6
1626,1571.79
1627,1622.2
1628,1681.63
1629,1735.45
1630,1761.69
1631,1803.22
1632,1805.8
1635,1766.98
1636,1800.76
1637,1870.24
1639,1869.48
1644,1861.62
1645,1926.43
1648,1863.49
1649,1907.5
1659,1670.57
1661,1606.84
1663,1587.84
1664,1594.12
1665,1644.52
1667,1621.56
1670,1578.19
1672,1588.45
1673,1622.84
1674,1680.34
1677,1654.24
1678,1657.41
1679,1702.55
1682,1710.32
1684,1713.92
1685,1772.89
1686,1778.99
1687,1789.67
1692,1713.24
1693,1728.97
1697,1759.52
1698,1817.87
1700,1809.89
1702,1815.56
1705,1826.11
1706,1867.42
1711,1805.54
1713,1800.21
1715,1784.2
1716,1786.88
1721,1678.81
1726,1641.76
1727,1667.74
1729,1682.94
1732,1710.51
1734,1704.78
1736,1701.43
1738,1691.54
1739,1728.46
1740,1797.75
1741,1815.78
1742,1821.42
1745,1791.17
1749,1768.29
1750,1810.52
1751,1818.05
1755,1720.89
1758,1694.06
1759,1698.5
1760,1699.59
1762,1693.13
1764,1729.66
1765,1730.27
1767,1726.69
1769,1717.81
1770,1722.67
1771,1788.71
1775,1716.35
1782,1692.55
1783,1692.67
1784,1720.76
1785,1735.56
1787,1698.77
1789,1728.58
1793,1649.87
1794,1666.24
1796,1659.67
1797,1659.84
1801,1700.55
1804,1688.97
1805,1696.16
1806,1730.61
1809,1708.97
1810,1737.73
1811,1772.16
1812,1811.05
1816,1779.98
1817,1781.95
1819,1739.32
1820,1758.85
1821,1760.37
1822,1762.75
1823,1791.51
1825,1777.98
1828,1665.59
1829,1677.35
1830,1728.66
1834,1679.21
1835,1689.23
1838,1618.35
1840,1626.82
1841,1654.3
1842,1662.98
1843,1706.68
1844,1715.68
1846,1718.62
1847,1767.24
1850,1744.95
1853,1759.05
1854,1782.32
1855,1816.09
1858,1763.65
1859,1767.28
1860,1829.54
1862,1803.11
1863,1804.12
1864,1828.76
1865,1876.29
1870,1829.56
1873,1825.8
1874,1844.2
1875,1846.46
1876,1868.22
1877,1873.63
1879,1864.97
1882,1863.42
1883,1892.56
1884,1900.73
1887,1821.18
1888,1826.95
1890,1835.61
1892,1889.52
1893,1900.97
1894,1919.55
1895,2007.6
1896,2035.26
1900,1937.16
1904,1793.46
1905,1815.6
1907,1801.11
1909,1808.98
1911,1810.36
1915,1714.36
1916,1747.5
1917,1838.35
1927,1664.35
1928,1690.08
1931,1632.02
1932,1658.69
1934,1669.1
1938,1626.28
1940,1617.13
1941,1641.7
1942,1657.61
1944,1692.46
1945,1714.06
1947,1698.13
1949,1715.02
1952,1698.76
1955,1692.64
1957,1717.32
1960,1677.74
1962,1707.66
1963,1712.64
1965,1700.5
1966,1741.78
1967,1757.31
1971,1711.43
1973,1695.25
1974,1746.7
1977,1762.77
1978,1793.6
1980,1811.94
1981,1856.22
1983,1837.46
1986,1774.86
1987,1835.84
1988,1841.61
1991,1769.48
1992,1773.23
1994,1720.49
1995,1722.97
1996,1788.4
1997,1788.58
2003,1748.66
2004,1791.91
2005,1846.15
2007,1841.44
2009,1852.96
2011,1832.24
2013,1802.24
2014,1816.54
2016,1859.93
2020,1822.01
2022,1800.37
2027,1736.95
2028,1751.6
2029,1772.1
2032,1765.16
2034,1779.53
2038,1665.14
2040,1655.5
2042,1682.08
2047,1621.09
2052,1577.95
2053,1643.1
2055,1635.45
2056,1640.31
2057,1673.36
2058,1723.19
2064,1679.49
2066,1593.97
2068,1585.54
2069,1650.55
2070,1680.1
2072,1704.77
2073,1742.93
2075,1716.01
2076,1735.97
2080,1764.7
2082,1740.98
2083,1747.54
2084,1766.08
2089,1690
2093,1611.79
2094,1620.15
2096,1630.22
2097,1643.66
2100,1594.6
2101,1596.72
2102,1599.79
2104,1587.16
2105,1616.52
2106,1654.69
2107,1692.33
2109,1687.52
2114,1618.28
2117,1606.54
2119,1610.62
2120,1634.12
2121,1705.99
2122,1708.5
2123,1708.85
2124,1719.5
2132,1597.15
2135,1604.77
2136,1616.29
2138,1607.38
2139,1608.61
2140,1625.82
2144,1590.29
2145,1669.83
2148,1718.73
2149,1726.19
2150,1757.51
2154,1734.75
2157,1600.17
2159,1585.11
2160,1643.04
2161,1694.43
2162,1727.37
2164,1736.85
2166,1817.91
2170,1768
2171,1810.91
2173,1700.62
2179,1733.33
2180,1761.8
2181,1764.41
2182,1770.43
2187,1771.26
2188,1786.39
2189,1787.18
2190,1796.43
2193,1675.36
2195,1673.11
2196,1719.42
2200,1685.83
2203,1683.81
2204,1705.11
2207,1633.38
2208,1646.88
2209,1680.02
2211,1640.64
2213,1624.44
2219,1561.44
2221,1569.91
2222,1638.85
2224,1693.68
2226,1694.1
2228,1673.16
2229,1715.76
2232,1695.74
2233,1717.78
2234,1779.45
2235,1797.16
2237,1817.36
2238,1828.68
2241,1799.41
2244,1847.48
2245,1851.67
2247,1868.2
2249,1866.47
2251,1888.7
2254,1845.26
2255,1849.51
2259,1829.27
2262,1816.41
2263,1852.03
2264,1885.16
2268,1810.53
2270,1818.98
2272,1856.11
2274,1817.32
2275,1871.8
2280,1812.48
2281,1819.05
2282,1850.22
2283,1851.75
2286,1798.81
2287,1802.56
2288,1839.98
2289,1881.66
2291,1911.95
2299,1738.31
2302,1776.78
2307,1612.52
2308,1612.87
2309,1628.66
2310,1683.01
2311,1697.21
2313,1697.12
2318,1627.96
2320,1706.34
2323,1719.81
2324,1720.24
2325,1734.66
2327,1754.45
2332,1752.33
2336,1734.28
2338,1735.93
2339,1737.01
2342,1688.27
2343,1727.98
2344,1732.88
2345,1835.24
2346,1910.46
2347,1918.26
2349,1929.87
2354,1796.81
2355,1803.87
2360,1790.08
2362,1807.89
2364,1801.66
2367,1756.83
2368,1759.6
2371,1707.94
2372,1734.38
2375,1682.95
2376,1684.89
2377,1726.03
2378,1758.87
2379,1764.11
2382,1745.06
2383,1749.85
2384,1760.36
2388,1680.69
2391,1675.2
2392,1681.49
2393,1685.02
2397,1593.25
2398,1602.31
2400,1572.76
2404,1613.94
2406,1620.73
2407,1640.71
2408,1666.11
2409,1672.31
2410,1698.57
2411,1739.41
2412,1754.72
2413,1841.58
2414,1845.91
2417,1876.26
2418,1887.73
2419,1911.96
2422,1874.25
2429,1693.57
2430,1716.33
2431,1790.28
2433,1773.91
2436,1658.51
2437,1673.44
2442,1581.86
2443,1583.5
2445,1603.28
2446,1619.45
2447,1620.26
2448,1676.39
2452,1646.55
2458,1591.51
2461,1611.39
2462,1620.28
2464,1669.98
2465,1693.56
2466,1730.89
2467,1756.38
2468,1762.31
2471,1714.48
2472,1734.18
2474,1733.57
2475,1756.58
2478,1751.93
2480,1733.9
2482,1771.21
2485,1714.88
2488,1706.67
2489,1711.27
2491,1723.8
2493,1727.92
2494,1778.69
2500,1617.76
2501,1619.73
2502,1625.34
2503,1673.26
2504,1721.6
2506,1767.96
2507,1791.59
2512,1707.99
2513,1755.73
